method,seed,step,room,room_name,action,external_reward,prediction_error,learning_progress,empowerment,utility,tau,boredom,mode_shift,epsilon,action_entropy,shaped_reward
aed,0,1216,1,puzzle,2,1.0,0.0,1.0115160050507411e-27,0.988044484564455,1.4820667268466825,1.5105586310740475,2.638164105730586,0.0,0.05,0.15405767236812593,2.4820667268466825
aed,0,1217,1,puzzle,2,1.0,0.0,9.609402047982052e-28,0.9880472982602001,1.4820709473903002,1.5106661926556288,2.6403777099386088,0.0,0.05,0.15405767236812593,2.4820709473903
aed,0,1218,1,puzzle,2,1.0,0.0,9.128931945582952e-28,0.9880501073786145,1.4820751610679217,1.5107732374976903,2.6426720092689915,0.0,0.05,0.15405767236812593,2.4820751610679217
aed,0,1219,1,puzzle,2,1.0,0.0,8.672485348303806e-28,0.9880529119327363,1.4820793678991044,1.5108797681496975,2.6450456894268948,0.0,0.05,0.15405767236812593,2.4820793678991047
aed,0,1220,1,puzzle,2,1.0,0.0,8.238861080888611e-28,0.9880557119355481,1.4820835679033222,1.5109857871484658,2.6474974517777694,0.0,0.05,0.15405767236812593,2.482083567903322
aed,0,1221,1,puzzle,2,1.0,0.0,7.826918026844192e-28,0.9880585073999817,1.4820877610999725,1.5110912970182233,2.650026013178242,0.0,0.05,0.15405767236812593,2.4820877610999723
aed,0,1222,1,puzzle,2,1.0,0.0,7.435572125501983e-28,0.9880612983389186,1.482091947508378,1.511196300270674,2.652630105808756,0.0,0.05,0.15405767236812593,2.482091947508378
aed,0,1223,1,puzzle,2,1.0,0.0,7.063793519226858e-28,0.9880640847651856,1.4820961271477784,1.5113007994050596,2.6553084770079494,0.0,0.05,0.15405767236812593,2.4820961271477784
aed,0,1224,1,puzzle,2,1.0,0.0,6.710603843265532e-28,0.9880668666915587,1.482100300037338,1.511404796908221,2.6580598891087526,0.0,0.05,0.15405767236812593,2.482100300037338
aed,0,1225,1,puzzle,2,1.0,0.0,6.37507365110225e-28,0.9880696441307636,1.4821044661961453,1.5115082952546606,2.66088311927618,0.0,0.05,0.15405767236812593,2.4821044661961453
aed,0,1226,1,puzzle,2,1.0,0.0,6.056319968547138e-28,0.9880724170954724,1.4821086256432086,1.5116112969066033,2.663776959346813,0.0,0.05,0.15405767236812593,2.4821086256432086
aed,0,1227,1,puzzle,2,1.0,0.0,5.753503970119785e-28,0.98807518559831,1.482112778397465,1.5117138043140577,2.666740215669938,0.0,0.05,0.15405767236812593,2.482112778397465
aed,0,1228,1,puzzle,2,1.0,0.0,5.465828771613792e-28,0.9880779496518477,1.4821169244777717,1.5118158199148761,2.6697717089503428,0.0,0.05,0.15405767236812593,2.4821169244777717
aed,0,1229,1,puzzle,2,1.0,0.0,5.192537333033095e-28,0.9880807092686054,1.482121063902908,1.5119173461348163,2.6728702740927477,0.0,0.05,0.15405767236812593,2.482121063902908
aed,0,1230,1,puzzle,2,1.0,0.0,4.932910466381451e-28,0.9880834644610572,1.4821251966915858,1.5120183853876001,2.6760347600478345,0.0,0.05,0.15405767236812593,2.4821251966915856
aed,0,1231,1,puzzle,2,1.0,0.0,4.686264943062375e-28,0.9880862152416245,1.4821293228624368,1.5121189400749744,2.6792640296598935,0.0,0.05,0.15405767236812593,2.482129322862437
aed,0,1232,1,puzzle,2,1.0,0.0,4.451951695909247e-28,0.9880889616226805,1.4821334424340207,1.5122190125867696,2.6825569595160434,0.0,0.05,0.15405767236812593,2.4821334424340207
aed,0,1233,1,puzzle,2,1.0,0.0,4.229354111113788e-28,0.9880917036165454,1.4821375554248182,1.5123186053009599,2.6859124397970247,0.0,0.05,0.15405767236812593,2.482137555424818
aed,0,1234,1,puzzle,2,1.0,0.0,4.0178864055581044e-28,0.9880944412354955,1.4821416618532433,1.5124177205837213,2.6893293741295325,0.0,0.05,0.15405767236812593,2.4821416618532433
aed,0,1235,1,puzzle,2,1.0,0.0,3.8169920852801905e-28,0.9880971744917558,1.4821457617376337,1.512516360789491,2.6928066794400944,0.0,0.05,0.15405767236812593,2.482145761737634
aed,0,1236,1,puzzle,2,1.0,0.0,3.6261424810161918e-28,0.9880999033975014,1.4821498550962522,1.5126145282610248,2.696343285810466,0.0,0.05,0.15405767236812593,2.482149855096252
aed,0,1237,1,puzzle,2,1.0,0.0,3.4448353569653736e-28,0.9881026279648631,1.4821539419472947,1.5127122253294563,2.6999381363345227,0.0,0.05,0.15405767236812593,2.4821539419472947
aed,0,1238,1,puzzle,2,1.0,0.0,3.2725935891171078e-28,0.9881053482059188,1.4821580223088782,1.5128094543143533,2.7035901869766525,0.0,0.05,0.15405767236812593,2.4821580223088784
aed,0,1239,1,puzzle,2,1.0,0.0,3.108963909661254e-28,0.9881080641327021,1.4821620961990531,1.5129062175237769,2.70729840643161,0.0,0.05,0.15405767236812593,2.482162096199053
aed,0,1240,1,puzzle,2,1.0,0.0,2.9535157141781893e-28,0.988110775757198,1.482166163635797,1.513002517254337,2.7110617759858338,0.0,0.05,0.15405767236812593,2.482166163635797
aed,0,1241,1,puzzle,2,1.0,0.0,2.80583992846928e-28,0.988113483091345,1.4821702246370174,1.5130983557912505,2.7148792893802085,0.0,0.05,0.15405767236812593,2.4821702246370174
aed,0,1242,1,puzzle,2,1.0,0.0,2.6655479320458177e-28,0.9881161861470303,1.4821742792205455,1.513193735408397,2.718749952674258,0.0,0.05,0.15405767236812593,2.4821742792205455
aed,0,1243,1,puzzle,2,1.0,0.0,2.532270535443527e-28,0.9881188849361012,1.4821783274041518,1.5132886583683758,2.7226727841117393,0.0,0.05,0.15405767236812593,2.482178327404152
aed,0,1244,1,puzzle,2,1.0,0.0,2.405657008671345e-28,0.9881215794703526,1.482182369205529,1.5133831269225617,2.7266468139876547,0.0,0.05,0.15405767236812593,2.482182369205529
aed,0,1245,1,puzzle,2,1.0,0.0,2.285374158237783e-28,0.988124269761536,1.4821864046423041,1.5134771433111605,2.7306710845166347,0.0,0.05,0.15405767236812593,2.482186404642304
aed,0,1246,1,puzzle,2,1.0,0.0,2.1711054503258883e-28,0.9881269558213549,1.4821904337320324,1.513570709763265,2.7347446497027006,0.0,0.05,0.15405767236812593,2.4821904337320326
aed,0,1247,1,puzzle,2,1.0,0.0,2.0625501778095964e-28,0.9881296376614703,1.4821944564922056,1.5136638284969097,2.738866575210378,0.0,0.05,0.15405767236812593,2.4821944564922056
aed,0,1248,1,puzzle,2,1.0,0.0,1.959422668919118e-28,0.9881323152934935,1.4821984729402402,1.5137565017191263,2.74303593823716,0.0,0.05,0.15405767236812593,2.48219847294024
aed,0,1249,1,puzzle,2,1.0,0.0,1.8614515354731578e-28,0.9881349887289913,1.482202483093487,1.513848731625998,2.7472518273872994,0.0,0.05,0.15405767236812593,2.482202483093487
aed,0,1250,1,puzzle,0,1.0,0.0,1.768378958699501e-28,0.9884151628267176,1.4826227442400763,1.5139426016890685,2.7510991665624185,0.0,0.05,0.15405767236812593,2.4826227442400763
aed,0,1251,1,puzzle,2,1.0,0.0,1.679960010764527e-28,0.9884177809040476,1.4826266713560714,1.5140360220374036,2.7549975255781263,0.0,0.05,0.15405767236812593,2.4826266713560714
aed,0,1252,1,puzzle,2,1.0,0.0,1.5959620102263e-28,0.9884203948841013,1.482630592326152,1.5141289948888474,2.758945952885041,0.0,0.05,0.15405767236812593,2.482630592326152
aed,0,1253,1,puzzle,2,1.0,0.0,1.5161639097149873e-28,0.9884230047781047,1.4826345071671572,1.5142215224502389,2.762943508639272,0.0,0.05,0.15405767236812593,2.482634507167157
aed,0,1254,1,puzzle,2,1.0,0.0,1.4403557142292386e-28,0.988425610597247,1.4826384158958705,1.514313606917467,2.766989264574476,0.0,0.05,0.15405767236812593,2.4826384158958703
aed,0,1255,1,puzzle,2,1.0,0.0,1.3683379285177737e-28,0.9884282123526694,1.482642318529004,1.5144052504755248,2.771082303875252,0.0,0.05,0.15405767236812593,2.4826423185290043
aed,0,1256,1,puzzle,2,1.0,0.0,1.2999210320918852e-28,0.9884308100554694,1.482646215083204,1.5144964552985631,2.7752217210518584,0.0,0.05,0.15405767236812593,2.482646215083204
aed,0,1257,1,puzzle,2,1.0,0.0,1.2349249804872929e-28,0.9884334037167033,1.482650105575055,1.5145872235499456,2.7794066218162303,0.0,0.05,0.15405767236812593,2.482650105575055
aed,0,1258,1,puzzle,2,1.0,0.0,1.173178731462929e-28,0.9884359933473849,1.4826539900210773,1.5146775573823013,2.783636122959292,0.0,0.05,0.15405767236812593,2.4826539900210776
aed,0,1259,1,puzzle,2,1.0,0.0,1.1145197948897802e-28,0.9884385789584837,1.4826578684377256,1.5147674589375784,2.7879093522295517,0.0,0.05,0.15405767236812593,2.482657868437726
aed,0,1260,1,puzzle,2,1.0,0.0,1.058793805145292e-28,0.9884411605609278,1.4826617408413916,1.5148569303470973,2.792225448212962,0.0,0.05,0.15405767236812593,2.4826617408413916
aed,0,1261,1,puzzle,2,1.0,0.0,1.0058541148880271e-28,0.9884437381656032,1.4826656072484048,1.514945973731604,2.7965835602140316,0.0,0.05,0.15405767236812593,2.482665607248405
aed,0,1262,1,puzzle,2,1.0,0.0,9.555614091436263e-29,0.988446311783352,1.482669467675028,1.515034591201321,2.800982848138184,0.0,0.05,0.15405767236812593,2.482669467675028
aed,0,1263,1,puzzle,2,1.0,0.0,9.077833386864451e-29,0.988448881424978,1.482673322137467,1.5151227848560016,2.805422482375337,0.0,0.05,0.15405767236812593,2.482673322137467
aed,0,1264,1,puzzle,2,1.0,0.0,8.623941717521216e-29,0.9884514471012389,1.4826771706518582,1.5152105567849807,2.8099016436847064,0.0,0.05,0.15405767236812593,2.4826771706518582
aed,0,1265,1,puzzle,2,1.0,0.0,8.192744631645163e-29,0.9884540088228552,1.4826810132342827,1.5152979090672272,2.8144195230808036,0.0,0.05,0.15405767236812593,2.4826810132342825
aed,0,1266,1,puzzle,0,1.0,0.0,7.783107400062896e-29,0.9887166125406305,1.4830749188109458,1.5153867941159458,2.8185872031549954,0.0,0.05,0.15405767236812593,2.4830749188109458
aed,0,1267,1,puzzle,2,1.0,0.0,7.393952030059753e-29,0.9887191237235746,1.483078685585362,1.515475253573293,2.822797899111377,0.0,0.05,0.15405767236812593,2.4830786855853617
aed,0,1268,1,puzzle,2,1.0,0.0,7.024254428556768e-29,0.9887216310411644,1.4830824465617467,1.5155632895382352,2.827050763096752,0.0,0.05,0.15405767236812593,2.4830824465617467
aed,0,1269,1,puzzle,2,1.0,0.0,6.673041707128926e-29,0.9887241345038178,1.4830862017557267,1.5156509040993227,2.8313449578093803,0.0,0.05,0.15405767236812593,2.483086201755727
aed,0,1270,1,puzzle,2,1.0,0.0,6.339389621772485e-29,0.9887266341219123,1.4830899511828686,1.5157380993347405,2.8356796563831583,0.0,0.05,0.15405767236812593,2.4830899511828686
aed,0,1271,1,puzzle,2,1.0,0.0,6.022420140683855e-29,0.9887291299057875,1.4830936948586813,1.5158248773123602,2.840054042273006,0.0,0.05,0.15405767236812593,2.483093694858681
aed,0,1272,1,puzzle,2,1.0,0.0,5.721299133649666e-29,0.9887316218657423,1.4830974327986133,1.5159112400897914,2.8444673091414536,0.0,0.05,0.15405767236812593,2.4830974327986133
aed,0,1273,1,puzzle,2,1.0,0.0,5.435234176967181e-29,0.9887341100120359,1.483101165018054,1.5159971897144326,2.848918660746418,0.0,0.05,0.15405767236812593,2.483101165018054
aed,0,1274,1,puzzle,2,1.0,0.0,5.163472468118827e-29,0.9887365943548889,1.4831048915323333,1.516082728223522,2.8534073108301428,0.0,0.05,0.15405767236812593,2.4831048915323333
aed,0,1275,1,puzzle,2,1.0,0.0,4.90529884471289e-29,0.9887390749044845,1.4831086123567268,1.5161678576441882,2.8579324830093027,0.0,0.05,0.15405767236812593,2.4831086123567268
aed,0,1276,1,puzzle,2,1.0,0.0,4.6600339024772386e-29,0.9887415516709648,1.483112327506447,1.5162525799934994,2.8624934106662616,0.0,0.05,0.15405767236812593,2.483112327506447
aed,0,1277,1,puzzle,2,1.0,0.0,4.427032207353384e-29,0.9887440246644327,1.483116036996649,1.5163368972785152,2.8670893368414654,0.0,0.05,0.15405767236812593,2.483116036996649
aed,0,1278,1,puzzle,2,1.0,0.0,4.2056805969857065e-29,0.9887464938949566,1.4831197408424348,1.5164208114963347,2.8717195141269505,0.0,0.05,0.15405767236812593,2.483119740842435
aed,0,1279,1,puzzle,2,1.0,0.0,3.9953965671364176e-29,0.9887489593725631,1.4831234390588448,1.5165043246341472,2.876383204560983,0.0,0.05,0.15405767236812593,2.483123439058845
aed,0,1280,1,puzzle,2,1.0,0.0,3.7956267387795994e-29,0.9887514211072431,1.4831271316608647,1.5165874386692808,2.881079679523789,0.0,0.05,0.15405767236812593,2.483127131660865
aed,0,1281,1,puzzle,2,1.0,0.0,3.605845401840623e-29,0.9887538791089473,1.483130818663421,1.5166701555692514,2.8858082196343817,0.0,0.05,0.15405767236812593,2.4831308186634207
aed,0,1282,1,puzzle,2,1.0,0.0,3.425553131748585e-29,0.9887563333875916,1.4831345000813874,1.516752477291812,2.8905681146484623,0.0,0.05,0.15405767236812593,2.4831345000813876
aed,0,1283,1,puzzle,2,1.0,0.0,3.25427547516116e-29,0.9887587839530517,1.4831381759295776,1.5168344057850007,2.895358663357401,0.0,0.05,0.15405767236812593,2.483138175929578
aed,0,1284,1,puzzle,2,1.0,0.0,3.0915617014031024e-29,0.9887612308151686,1.483141846222753,1.5169159429871895,2.9001791734882634,0.0,0.05,0.15405767236812593,2.483141846222753
aed,0,1285,1,puzzle,0,1.0,0.0,2.9369836163329437e-29,0.9890078632994833,1.483511794949225,1.5169989222469995,2.9046645090511554,0.0,0.05,0.15405767236812593,2.4835117949492247
aed,0,1286,1,puzzle,2,1.0,0.0,2.7901344355162965e-29,0.9890102640588887,1.483515396088333,1.517081504616206,2.909183972488517,0.0,0.05,0.15405767236812593,2.483515396088333
aed,0,1287,1,puzzle,2,1.0,0.0,2.6506277137404794e-29,0.9890126611949268,1.48351899179239,1.517163692052087,2.9137368330233286,0.0,0.05,0.15405767236812593,2.48351899179239
aed,0,1288,1,puzzle,0,1.0,0.0,2.5180963280534604e-29,0.9892454667665882,1.4838682001498822,1.517247214592576,2.917978479135789,0.0,0.05,0.15405767236812593,2.483868200149882
aed,0,1289,1,puzzle,2,1.0,0.0,2.392191511650787e-29,0.9892478206631111,1.4838717309946667,1.5173303371745863,2.922257300524351,0.0,0.05,0.15405767236812593,2.4838717309946667
aed,0,1290,1,puzzle,2,1.0,0.0,2.2725819360682476e-29,0.9892501710115161,1.4838752565172741,1.5174130617713,2.9265725327731333,0.0,0.05,0.15405767236812593,2.4838752565172744
aed,0,1291,1,puzzle,2,1.0,0.0,2.1589528392648294e-29,0.9892525178211651,1.4838787767317476,1.5174953903461021,2.930923421059757,0.0,0.05,0.15405767236812593,2.4838787767317476
aed,0,1292,1,puzzle,2,1.0,0.0,2.0510051973015906e-29,0.9892548611013826,1.483882291652074,1.517577324852632,2.9353092200497173,0.0,0.05,0.15405767236812593,2.483882291652074
aed,0,1293,1,puzzle,2,1.0,0.0,1.948454937436513e-29,0.9892572008614586,1.483885801292188,1.5176588672348297,2.939729193791862,0.0,0.05,0.15405767236812593,2.483885801292188
aed,0,1294,1,puzzle,2,1.0,0.0,1.8510321905646886e-29,0.9892595371106488,1.4838893056659732,1.5177400194269854,2.9441826156149555,0.0,0.05,0.15405767236812593,2.483889305665973
aed,0,1295,1,puzzle,2,1.0,0.0,1.758480581036452e-29,0.989261869858176,1.483892804787264,1.5178207833537867,2.9486687680253287,0.0,0.05,0.15405767236812593,2.483892804787264
aed,0,1296,1,puzzle,2,1.0,0.0,1.6705565519846295e-29,0.9892641991132239,1.4838962986698359,1.517901160930367,2.9531869426056065,0.0,0.05,0.15405767236812593,2.483896298669836
aed,0,1297,1,puzzle,2,1.0,0.0,1.587028724385396e-29,0.9892665248849475,1.4838997873274211,1.5179811540623522,2.9577364399144814,0.0,0.05,0.15405767236812593,2.483899787327421
aed,0,1298,1,puzzle,2,1.0,0.0,1.5076772881661258e-29,0.9892688471824622,1.4839032707736934,1.5180607646459088,2.9623165693875517,0.0,0.05,0.15405767236812593,2.4839032707736934
aed,0,1299,1,puzzle,2,1.0,0.0,1.4322934237578204e-29,0.9892711660148561,1.4839067490222841,1.5181399945677907,2.966926649239183,0.0,0.05,0.15405767236812593,2.4839067490222844
aed,0,1300,1,puzzle,2,1.0,0.0,1.3606787525699298e-29,0.9892734813911773,1.483910222086766,1.5182188457053856,2.9715660063654106,0.0,0.05,0.15405767236812593,2.4839102220867657
aed,0,1301,1,puzzle,2,1.0,0.0,1.2926448149414344e-29,0.9892757933204439,1.4839136899806658,1.518297319926762,2.9762339762478525,0.0,0.05,0.15405767236812593,2.4839136899806658
aed,0,1302,1,puzzle,2,1.0,0.0,1.2280125741943643e-29,0.9892781018116392,1.4839171527174588,1.5183754190907155,2.9809299028586307,0.0,0.05,0.15405767236812593,2.483917152717459
aed,0,1303,1,puzzle,2,1.0,0.0,1.166611945484642e-29,0.9892804068737135,1.4839206103105704,1.5184531450468146,2.9856531385662883,0.0,0.05,0.15405767236812593,2.4839206103105704
aed,0,1304,1,puzzle,2,1.0,0.0,1.1082813482104124e-29,0.9892827085155839,1.4839240627733759,1.5185304996354474,2.990403044042697,0.0,0.05,0.15405767236812593,2.483924062773376
aed,0,1305,1,puzzle,2,1.0,0.0,1.0528672807998904e-29,0.9892850067461363,1.4839275101192044,1.518607484687866,2.995178988170932,0.0,0.05,0.15405767236812593,2.483927510119204
aed,0,1306,1,puzzle,2,1.0,0.0,1.0002239167598963e-29,0.9892873015742197,1.4839309523613295,1.5186841020262334,2.9999803479541263,0.0,0.05,0.15405767236812593,2.4839309523613293
aed,0,1307,1,puzzle,0,1.0,0.0,9.502127209219009e-30,0.9895069213876464,1.4842603820814695,1.5187619834265096,3.004482145819625,0.0,0.05,0.15405767236812593,2.4842603820814695
aed,0,1308,1,puzzle,2,1.0,0.0,9.027020848758076e-30,0.9895091765144052,1.4842637647716077,1.5188394923332351,3.0090130519230565,0.0,0.05,0.15405767236812593,2.4842637647716077
aed,0,1309,1,puzzle,2,1.0,0.0,8.575669806320167e-30,0.9895114283065658,1.4842671424598488,1.5189166305838682,3.0135724095278453,0.0,0.05,0.15405767236812593,2.484267142459849
aed,0,1310,1,puzzle,2,1.0,0.0,8.146886316004155e-30,0.989513676772758,1.484270515159137,1.5189934000067447,3.0181595702801745,0.0,0.05,0.15405767236812593,2.484270515159137
aed,0,1311,1,puzzle,2,1.0,0.0,7.739542000203935e-30,0.9895159219215796,1.4842738828823694,1.5190698024211229,3.022773894116126,0.0,0.05,0.15405767236812593,2.4842738828823694
aed,0,1312,1,puzzle,2,1.0,0.0,7.352564900193747e-30,0.9895181637615961,1.484277245642394,1.5191458396372293,3.0274147491698002,0.0,0.05,0.15405767236812593,2.484277245642394
aed,0,1313,1,puzzle,2,1.0,0.0,6.984936655184061e-30,0.989520402301342,1.4842806034520128,1.5192215134563032,3.0320815116823927,0.0,0.05,0.15405767236812593,2.484280603452013
aed,0,1314,1,puzzle,2,1.0,0.0,6.63568982242485e-30,0.9895226375493192,1.484283956323979,1.5192968256706414,3.036773565912231,0.0,0.05,0.15405767236812593,2.4842839563239787
aed,0,1315,1,puzzle,2,1.0,0.0,6.3039053313036065e-30,0.9895248695140003,1.4842873042710005,1.519371778063643,3.041490304045751,0.0,0.05,0.15405767236812593,2.4842873042710005
aed,0,1316,1,puzzle,2,1.0,0.0,5.988710064738427e-30,0.9895270982038274,1.4842906473057411,1.5194463724098535,3.0462311261094057,0.0,0.05,0.15405767236812593,2.484290647305741
aed,0,1317,1,puzzle,2,1.0,0.0,5.689274561501523e-30,0.9895293236272106,1.484293985440816,1.5195206104750083,3.050995439882504,0.0,0.05,0.15405767236812593,2.484293985440816
aed,0,1318,1,puzzle,2,1.0,0.0,5.404810833426441e-30,0.989531545792527,1.4842973186887904,1.519594494016077,3.0557826608109657,0.0,0.05,0.15405767236812593,2.4842973186887907
aed,0,1319,1,puzzle,2,1.0,0.0,5.13457029175511e-30,0.9895337647081269,1.4843006470621904,1.5196680247813075,3.060592211921973,0.0,0.05,0.15405767236812593,2.4843006470621907
aed,0,1320,1,puzzle,2,1.0,0.0,4.877841777167356e-30,0.9895359803823286,1.4843039705734928,1.5197412045102685,3.065423523739529,0.0,0.05,0.15405767236812593,2.484303970573493
aed,0,1321,1,puzzle,2,1.0,0.0,4.633949688308993e-30,0.9895381928234201,1.4843072892351303,1.5198140349338927,3.070276034200896,0.0,0.05,0.15405767236812593,2.4843072892351303
aed,0,1322,1,puzzle,2,1.0,0.0,4.4022522038935415e-30,0.9895404020396603,1.4843106030594906,1.5198865177745207,3.075149188573917,0.0,0.05,0.15405767236812593,2.4843106030594906
aed,0,1323,1,puzzle,2,1.0,0.0,4.182139593698864e-30,0.9895426080392761,1.4843139120589142,1.5199586547459427,3.080042439375206,0.0,0.05,0.15405767236812593,2.484313912058914
aed,0,1324,1,puzzle,0,1.0,0.0,3.97303261401392e-30,0.989750271801103,1.4846254077016545,1.5200319885107214,3.0846485957905205,0.0,0.05,0.15405767236812593,2.4846254077016545
aed,0,1325,1,puzzle,2,1.0,0.0,3.7743809833132275e-30,0.9897524411276232,1.4846286616914348,1.520104971876625,3.0892784200178056,0.0,0.05,0.15405767236812593,2.484628661691435
aed,0,1326,1,puzzle,2,1.0,0.0,3.585661934147561e-30,0.9897546072992851,1.4846319109489277,1.5201776065719868,3.0939313314406864,0.0,0.05,0.15405767236812593,2.4846319109489277
aed,0,1327,1,puzzle,2,1.0,0.0,3.4063788374401836e-30,0.9897567703241185,1.4846351554861776,1.5202498943165577,3.0986067569566593,0.0,0.05,0.15405767236812593,2.4846351554861776
aed,0,1328,1,puzzle,2,1.0,0.0,3.2360598955681755e-30,0.9897589302101208,1.4846383953151814,1.5203218368215508,3.103304130893462,0.0,0.05,0.15405767236812593,2.4846383953151814
aed,0,1329,1,puzzle,2,1.0,0.0,3.0742569007897656e-30,0.9897610869652642,1.4846416304478964,1.5203934357896824,3.108022894926313,0.0,0.05,0.15405767236812593,2.4846416304478964
aed,0,1330,1,puzzle,2,1.0,0.0,2.920544055750282e-30,0.9897632405974893,1.484644860896234,1.5204646929152152,3.112762497996031,0.0,0.05,0.15405767236812593,2.4846448608962337
aed,0,1331,1,puzzle,2,1.0,0.0,2.774516852962757e-30,0.9897653911147093,1.484648086672064,1.5205356098839995,3.117522396228006,0.0,0.05,0.15405767236812593,2.484648086672064
aed,0,1332,1,puzzle,2,1.0,0.0,2.6357910103146226e-30,0.9897675385248076,1.4846513077872114,1.5206061883735156,3.12230205285203,0.0,0.05,0.15405767236812593,2.484651307787211
aed,0,1333,1,puzzle,2,1.0,0.0,2.504001459798895e-30,0.9897696828356426,1.484654524253464,1.5206764300529152,3.127100938122961,0.0,0.05,0.15405767236812593,2.4846545242534637
aed,0,1334,1,puzzle,0,1.0,0.0,2.3788013868089476e-30,0.9899666214358044,1.4849499321537065,1.5207477975634192,3.131627794151444,0.0,0.05,0.15405767236812593,2.4849499321537065
aed,0,1335,1,puzzle,2,1.0,0.0,2.2598613174685005e-30,0.9899687314322224,1.4849530971483336,1.5208188240613438,3.1361772431229396,0.0,0.05,0.15405767236812593,2.484953097148334
aed,0,1336,1,puzzle,2,1.0,0.0,2.146868251595077e-30,0.9899708383868449,1.4849562575802673,1.5208895112289385,3.140748724340381,0.0,0.05,0.15405767236812593,2.4849562575802673
aed,0,1337,1,puzzle,2,1.0,0.0,2.0395248390153216e-30,0.9899729423073413,1.484959413461012,1.520959860740099,3.1453416843760635,0.0,0.05,0.15405767236812593,2.484959413461012
aed,0,1338,1,puzzle,2,1.0,0.0,1.9375485970645552e-30,0.9899750432013549,1.4849625648020324,1.5210298742604087,3.149955576990679,0.0,0.05,0.15405767236812593,2.484962564802032
aed,0,1339,1,puzzle,2,1.0,0.0,1.8406711672113266e-30,0.9899771410765024,1.4849657116147537,1.5210995534471805,3.154589863053199,0.0,0.05,0.15405767236812593,2.4849657116147537
aed,0,1340,1,puzzle,2,1.0,0.0,1.7486376088507586e-30,0.9899792359403731,1.4849688539105597,1.5211688999494974,3.159244010461605,0.0,0.05,0.15405767236812593,2.4849688539105594
aed,0,1341,1,puzzle,2,1.0,0.0,1.6612057284082232e-30,0.9899813278005279,1.484971991700792,1.521237915408254,3.163917494064451,0.0,0.05,0.15405767236812593,2.484971991700792
aed,0,1342,1,puzzle,2,1.0,0.0,1.578145441987815e-30,0.9899834166645018,1.4849751249967529,1.5213066014561965,3.1686097955832504,0.0,0.05,0.15405767236812593,2.484975124996753
aed,0,1343,1,puzzle,2,1.0,0.0,1.499238169888419e-30,0.9899855025398039,1.4849782538097058,1.521374959717964,3.1733204035356763,0.0,0.05,0.15405767236812593,2.4849782538097056
aed,0,1344,1,puzzle,2,1.0,0.0,1.4242762613939992e-30,0.9899875854339133,1.48498137815087,1.5214429918101284,3.1780488131595783,0.0,0.05,0.15405767236812593,2.48498137815087
aed,0,1345,1,puzzle,2,1.0,0.0,1.3530624483243012e-30,0.9899896653542866,1.4849844980314297,1.521510699341235,3.182794526337788,0.0,0.05,0.15405767236812593,2.4849844980314297
aed,0,1346,1,puzzle,2,1.0,0.0,1.285409325908084e-30,0.9899917423083525,1.4849876134625288,1.5215780839118416,3.1875570515237226,0.0,0.05,0.15405767236812593,2.484987613462529
aed,0,1347,1,puzzle,2,1.0,0.0,1.2211388596126796e-30,0.9899938163035096,1.4849907244552645,1.5216451471145587,3.1923359036677796,0.0,0.05,0.15405767236812593,2.4849907244552645
aed,0,1348,1,puzzle,2,1.0,0.0,1.1600819166320464e-30,0.9899958873471366,1.484993831020705,1.5217118905340894,3.1971306041444865,0.0,0.05,0.15405767236812593,2.484993831020705
aed,0,1349,1,puzzle,2,1.0,0.0,1.1020778208004454e-30,0.9899979554465811,1.4849969331698716,1.5217783157472684,3.2019406806804382,0.0,0.05,0.15405767236812593,2.484996933169872
aed,0,1350,1,puzzle,2,1.0,0.0,1.0469739297604234e-30,0.9900000206091688,1.4850000309137532,1.5218444243231009,3.2067656672829816,0.0,0.05,0.15405767236812593,2.485000030913753
aed,0,1351,1,puzzle,2,1.0,0.0,9.946252332724e-31,0.990002082842194,1.485003124263291,1.521910217822802,3.2116051041696627,0.0,0.05,0.15405767236812593,2.485003124263291
aed,0,1352,1,puzzle,2,1.0,0.0,9.448939716087814e-31,0.9900041421529312,1.4850062132293969,1.5219756977998349,3.2164585376984043,0.0,0.05,0.15405767236812593,2.485006213229397
aed,0,1353,1,puzzle,2,1.0,0.0,8.976492730283425e-31,0.9900061985486244,1.4850092978229366,1.5220408657999505,3.221325520298434,0.0,0.05,0.15405767236812593,2.485009297822937
aed,0,1354,1,puzzle,2,1.0,0.0,8.527668093769255e-31,0.9900082520364963,1.4850123780547446,1.5221057233612245,3.226205610401929,0.0,0.05,0.15405767236812593,2.4850123780547446
aed,0,1355,1,puzzle,2,1.0,0.0,8.101284689080792e-31,0.9900103026237408,1.485015453935611,1.5221702720140964,3.231098372376395,0.0,0.05,0.15405767236812593,2.485015453935611
aed,0,1356,1,puzzle,2,1.0,0.0,7.696220454626748e-31,0.9900123503175275,1.4850185254762913,1.5222345132814075,3.236003376457747,0.0,0.05,0.15405767236812593,2.485018525476291
aed,0,1357,1,puzzle,2,1.0,0.0,7.311409431895412e-31,0.9900143951250027,1.485021592687504,1.5222984486784379,3.240920198684103,0.0,0.05,0.15405767236812593,2.485021592687504
aed,0,1358,1,puzzle,2,1.0,0.0,6.945838960300632e-31,0.9900164370532852,1.4850246555799278,1.5223620797129453,3.2458484208302796,0.0,0.05,0.15405767236812593,2.485024655579928
